dam_nm,obsrvt_nm,msmt_tm,rain_qy,acml_rain_qy
지자체(청주),남이면(청주),2020051023,0,162
지자체(청주),남일면(청주),2020051023,0,156
지자체(청주),문의면(청주),2020051023,0,160
지자체(청주),현도면(청주),2020051023,0,144
지자체(청주),미원면(청주),2020051023,0,222
지자체(청주),낭성면(청주),2020051023,0,158
지자체(청주),가덕면(청주),2020051023,0,149
지자체(청주),발산교(청주),2020051023,0,83
지자체(청주),덕성교(청주),2020051023,0,73
지자체(청주),조천교(청주),2020051023,0,86
지자체(청주),하복대교(청주),2020051023,0,79
지자체(청주),학정교(청주),2020051023,0,83
지자체(청주),상야1교(청주),2020051023,0,140
지자체(청주),추정교(청주),2020051023,0,77
지자체(청주),오창산단(청주),2020051023,0,150
지자체(청주),가경1교(청주),2020051023,0,83
지자체(청주),고은교(청주),2020051023,0,86
지자체(청주),대농교(청주),2020051023,0,79
지자체(청주),서원대(청주),2020051023,0,75
지자체(청주),수영교(청주),2020051023,0,94
지자체(청주),인차교(청주),2020051023,0,81
지자체(청주),장평교(청주),2020051023,0,78
지자체(청주),제2운천교(청주),2020051023,0,81
지자체(청주),청주대교(청주),2020051023,0,81
지자체(청주),명암유원지(청주),2020051023,0,76
지자체(청주),성대2교(청주),2020051023,0,80
지자체(청주),상당산성(청주),2020051023,0,87
지자체(청주),백운교(청주),2020051023,0,76
지자체(청주),선도산(청주),2020051023,0,75
지자체(청주),낙가산(청주),2020051023,0,0
지자체(청주),옥화리(청주),2020051023,0,86
지자체(청주),복현교(청주),2020051023,0,73
지자체(청주),금계교(청주),2020051023,0,83
지자체(청주),신촌교(청주),2020051023,0,93
지자체(청주),신대교(청주),2020051023,0,83
홍수통제소,공주시(금강교),2020051023,0,212
홍수통제소,부여군(홍산초교),2020051023,0,274
홍수통제소,청양군(청양읍사무소),2020051023,0,204
홍수통제소,공주시(반포중),2020051023,0,255
홍수통제소,공주시(정안면사무소),2020051023,0,226
홍수통제소,청양군(119안전센터),2020051023,0,219
홍수통제소,공주시(복룡리),2020051023,0,204
홍수통제소,공주시(유구초교),2020051023,0,196
홍수통제소,부여군(백제교),2020051023,0,241
지자체(세종),금남면(세종),2020051023,0,234
지자체(세종),도담동(세종),2020051023,0,213
지자체(세종),시청(세종),2020051023,0,179
지자체(세종),장군면(세종),2020051023,0,403
지자체(세종),한솔동(세종),2020051023,0,225
홍수통제소,논산시(황산리),2020051023,0,241
홍수통제소,논산시(연산중),2020051023,0,193
홍수통제소,완주군(장선초교),2020051023,0,265
홍수통제소,논산시(동산초교),2020051023,0,239
홍수통제소,익산시(함열초교),2020051023,0,225
홍수통제소,익산리(연동리),2020051023,0,198
홍수통제소,서천군(충남디지인예술고),2020051023,0,234
홍수통제소,홍성군(홍성초교),2020051023,0,201
홍수통제소,예산군(예산국토),2020051023,0,212
홍수통제소,예산군(덕산면사무소),2020051023,0,230
지자체(세종),소정면(세종),2020051023,0,195
지자체(경기도),태안읍(경기도),2020051023,0,0
보령,보령시(도화담리),2020051023,0,275
홍수통제소,서천군(망월리),2020051023,0,165
홍수통제소,보령시(미산면사무소),2020051023,0,251
홍수통제소,완주군(고산중교),2020051023,0,247
부안,부안군(부안청림천문대),2020051023,0,311
섬진강,진안군(도통리),2020051023,0,243
섬진강,임실군(용암리),2020051023,0,252
섬진강,순창군(시산리),2020051023,0,318
지자체(진안),백운면(진안),2020051023,0, 
지자체(진안),성수면(진안),2020051023,0, 
지자체(진안),마령면(진안),2020051023,0, 
홍수통제소,임실군(문화체육센터),2020051023,0,239
홍수통제소,순창군(현포리),2020051023,0,272
섬진강,임실군(섬진강댐),2020051023,0,229
홍수통제소,장수군(동화저수지),2020051023,0,296
홍수통제소,남원시(동림교),2020051023,0,244
홍수통제소,순창군(옥천교),2020051023,0,268
홍수통제소,곡성군(옥과톨게이트),2020051023,0,245
홍수통제소,곡성군(태안교),2020051023,0,264
홍수통제소,곡성군(고달교),2020051023,0,212
주암(본),보성군(복내리),2020051023,0,310
주암(본),순천시(주암댐),2020051023,0,319
주암(본),화순군(동가리),2020051023,0,279
주암(본),화순군(맹리),2020051023,0,332
홍수통제소,광양시(다압취수장),2020051023,0,408
홍수통제소,순천시(괴목리),2020051023,0,279
홍수통제소,구례군(구례교),2020051023,0,243
홍수통제소,구례군(문수리경로당),2020051023,0,276
홍수통제소,하동군(쌍계초교),2020051023,0,387
홍수통제소,하동군(읍내리),2020051023,0,365
홍수통제소,하동군(횡천초교),2020051023,0,382
주암(본),순천시(우산리),2020051023,0,285
홍수통제소,구례군(서시교),2020051023,0,225
홍수통제소,구례군(문수리),2020051023,0,461
홍수통제소,하동군(묵계리),2020051023,0,497
홍수통제소,김제시(금구초교),2020051023,0,218
홍수통제소,정읍시(고부초교),2020051023,0,273
홍수통제소,김제시(김제중앙중교),2020051023,0,196
홍수통제소,정읍시(태인중교),2020051023,0,230
홍수통제소,순천국토관리사무소,2020051023,0,377
수어,광양시(어치리),2020051023,0,436
홍수통제소,담양군(담양댐),2020051023,0,213
홍수통제소,담양군(광주댐),2020051023,0,289
홍수통제소,광주광역시(대성초교),2020051023,0,261
홍수통제소,광주광역시(무등산2중계소),2020051023,0,376
담양홍수조절지,담양군(담양홍수조절지),2020051023,0,301
홍수통제소,장성군(백암저수지),2020051023,0,302
홍수통제소,장성군(장성댐),2020051023,0,253
평림,장성군(수산리),2020051023,0,266
평림,장성군(평림댐),2020051023,0,299
홍수통제소,화순군(신성교),2020051023,0,243
홍수통제소,나주시(나주댐),2020051023,0,254
화순홍수조절지,화순군(화순홍수조절지),2020051023,0,274
홍수통제소,광주광역시(동곡초교),2020051023,0,280
홍수통제소,나주시(봉황초교),2020051023,0,262
홍수통제소,장성군(삼서면사무소),2020051023,0,286
홍수통제소,영암군(도포중교),2020051023,0,253
지자체(신안),압해읍(신안),2020051023,0, 
지자체(신안),암태면(신안),2020051023,0, 
지자체(신안),안좌면(신안),2020051023,0, 
지자체(신안),비금면(신안),2020051023,0, 
지자체(신안),도초면(신안),2020051023,0, 
지자체(신안),흑산면(신안),2020051023,0, 
지자체(신안),하의면(신안),2020051023,0, 
지자체(신안),팔금면(신안),2020051023,0, 
지자체(신안),지도읍(신안),2020051023,0, 
지자체(신안),증도면(신안),2020051023,0, 
지자체(신안),장산면(신안),2020051023,0, 
지자체(신안),자은면(신안),2020051023,0, 
지자체(신안),임자면(신안),2020051023,0, 
지자체(신안),신의면(신안),2020051023,0, 
Angat,Maputi,2020051023,0, 
Angat,Talaguio,2020051023,0, 
Angat,Matulid,2020051023,0, 
Angat,AngatDam,2020051023,0, 
기상청,속초,2020051023,0,0
기상청,양양(공),2020051023,0,0.5
기상청,북춘천,2020051023, ,999
기상청,철원,2020051023,0,1.2
기상청,독도,2020051023,0,0.5
기상청,동두천,2020051023,0,0.8
기상청,파주,2020051023,0,0.8
기상청,대관령,2020051023,0,0.3
기상청,춘천,2020051023,0,0
기상청,백령,2020051023,0,0.3
기상청,북강릉,2020051023,0,0
기상청,강릉,2020051023,0,0
기상청,동해,2020051023,0,0
기상청,서울,2020051023,0,1.3
기상청,김포(공),2020051023,0,0.5
기상청,인천,2020051023,0,0.8
기상청,인천(공),2020051023,0,0
기상청,원주,2020051023,0,0.8
기상청,울릉도,2020051023,0,0
기상청,관악(레),2020051023,0,2
기상청,수원,2020051023,0,0.5
기상청,영월,2020051023,0,0
기상청,충주,2020051023,0,2.2
기상청,서산,2020051023,0,0.9
기상청,울진,2020051023,0,0
기상청,청주,2020051023,0,0.2
기상청,대전,2020051023,0,0.1
기상청,추풍령,2020051023,0,0
기상청,안동,2020051023,0,0
기상청,상주,2020051023,0,0
기상청,포항,2020051023,0,320.4
기상청,군산,2020051023,0,1.8
기상청,대구,2020051023,0,0
기상청,전주,2020051023,0,0.7
기상청,울산(공),2020051023,0,0
기상청,울산,2020051023,0,0
기상청,창원,2020051023,0,0
기상청,광주,2020051023,0,0
기상청,부산,2020051023,0,0
기상청,부산(레),2020051023,0,0
기상청,통영,2020051023,0,0
기상청,무안(공),2020051023,0,0
기상청,목포,2020051023,0,1
기상청,여수(공),2020051023,0,0
기상청,여수,2020051023,0,0
기상청,흑산도,2020051023,0,0
기상청,완도,2020051023,0,0
기상청,고창,2020051023,0,1.2
기상청,순천,2020051023,0,0
기상청,진도(첨찰산),2020051023,0,0.1
기상청,제주(공),2020051023,0,0
기상청,제주,2020051023,0,0
기상청,고산,2020051023,0,0
기상청,성산,2020051023,0,0
기상청,서귀포,2020051023,0,0
기상청,진주,2020051023,0,0
기상청,강화,2020051023,0,0.3
기상청,양평,2020051023,0,1.3
기상청,이천,2020051023,0,1.1
기상청,인제,2020051023,0,3.6
기상청,홍천,2020051023,0,0
기상청,태백,2020051023,0,0
기상청,정선군,2020051023,0,0.5
기상청,제천,2020051023,0,0.9
기상청,보은,2020051023,0,0.7
기상청,격렬,2020051023,0,0
기상청,천안,2020051023,0,0.8
기상청,보령,2020051023,0,1.4
기상청,부여,2020051023,0,2.3
기상청,금산,2020051023,0,292
기상청,부안,2020051023,0,0
기상청,임실,2020051023,0,0.8
기상청,정읍,2020051023,0,0.2
기상청,남원,2020051023,0,0.1
기상청,장수,2020051023,0,0.2
기상청,고창군,2020051023,0,1.6
기상청,영광군,2020051023,0,1.5
기상청,김해시,2020051023,0,0
기상청,순창군,2020051023,0,0.2
기상청,북창원,2020051023,0,0
기상청,양산시,2020051023,0,0
기상청,보성군,2020051023,0,0
기상청,강진군,2020051023,0,0
기상청,장흥,2020051023,0,0
기상청,해남,2020051023,0,0.2
기상청,고흥,2020051023,0,0
기상청,의령군,2020051023,0,0
기상청,함양군,2020051023,0,0
기상청,광양시,2020051023,0,0
기상청,진도군,2020051023,0,0.2
기상청,봉화,2020051023,0,0.4
기상청,영주,2020051023,0,0.2
기상청,문경,2020051023,0,0
기상청,청송군,2020051023,0,1
기상청,영덕,2020051023,0,0
기상청,의성,2020051023,0,0
기상청,구미,2020051023,0,0
기상청,영천,2020051023,0,0
기상청,경주시,2020051023,0,0
기상청,거창,2020051023,0,0
기상청,합천,2020051023,0,0
기상청,밀양,2020051023,0,0
기상청,산청,2020051023,0,0
기상청,거제,2020051023,0,0
기상청,남해,2020051023,0,0
기상청,말도,2020051023,0,0.5
기상청,임자도,2020051023,0,0
기상청,장산도,2020051023,0,0
기상청,가거도,2020051023,0,0
기상청,신지도,2020051023,0,0
기상청,여서도,2020051023,0,0
기상청,소리도,2020051023,0,0
기상청,궁촌,2020051023,0,0
기상청,가야산,2020051023,0,0
기상청,주왕산,2020051023,0,1
기상청,양지암,2020051023,0,0
기상청,덕유봉,2020051023,0,0.5
기상청,성삼재,2020051023,0,0.5
기상청,무등산,2020051023,0,0
기상청,모악산,2020051023,0,0.5
기상청,용평,2020051023,0,1
기상청,천부,2020051023,0,0
기상청,향로봉,2020051023,0,4
기상청,원통,2020051023,0,1
기상청,상서,2020051023,0,0
기상청,마현,2020051023,0,0.5
기상청,송계,2020051023,0,0
기상청,백운,2020051023,0,2.5
기상청,용문산,2020051023,0,1
기상청,우암산,2020051023,0,2
기상청,중문,2020051023,0,0
기상청,아라,2020051023,0,0
기상청,회수,2020051023,0,0
기상청,남면,2020051023,0,1
기상청,장흥면,2020051023,0,1.5
기상청,덕정동,2020051023,0,0.5
기상청,서탄면,2020051023,0,0.5
기상청,고덕면,2020051023,0,0.5
기상청,현덕면,2020051023,0,0.5
기상청,선단동,2020051023,0,1.5
기상청,내촌면,2020051023,0,0
기상청,영중면,2020051023,0,1
기상청,분당구,2020051023,0,1
기상청,석수동,2020051023, ,999
기상청,오전동,2020051023,0,1.5
기상청,신현동,2020051023,0,1
기상청,수택동,2020051023,0,0.5
기상청,수리산길,2020051023,0,2
기상청,이동묵리,2020051023,0,1
기상청,기흥구,2020051023,0,1
기상청,은현면,2020051023,0,1
기상청,남방,2020051023,0,0.5
기상청,청북,2020051023,0,0.5
기상청,백석읍,2020051023,0,0.5
기상청,강남,2020051023,0,0.5
기상청,서초,2020051023,0,0.5
기상청,강동,2020051023,0,0.5
기상청,송파,2020051023,0,0
기상청,강서,2020051023,0,0.5
기상청,양천,2020051023,0,1
기상청,도봉,2020051023,0,0.5
기상청,노원,2020051023,0,0.5
기상청,동대문,2020051023,0,0.5
기상청,중랑,2020051023,0,1
기상청,기상청,2020051023,0,1
기상청,마포,2020051023,0,0.5
기상청,서대문,2020051023,0,1
기상청,광진,2020051023,0,0
기상청,성북,2020051023,0,1
기상청,용산,2020051023,0,0.5
기상청,은평,2020051023,0,0
기상청,금천,2020051023,0,0.5
기상청,한강,2020051023,0,0.5
기상청,중구,2020051023,0,1
기상청,성동,2020051023,0,0.5
기상청,구로,2020051023,0,1
기상청,강북,2020051023,0,0.5
기상청,남현,2020051023,0,1
기상청,경기,2020051023,0,0.5
기상청,신곡,2020051023,0,1
기상청,향남,2020051023,0,0.5
기상청,부천,2020051023,0,0.5
기상청,안양,2020051023,0,1
기상청,고잔,2020051023,0,1
기상청,역삼,2020051023,0,0.5
기상청,광명,2020051023,0,1
기상청,군포,2020051023,0,1
기상청,진안,2020051023,0,0
기상청,설봉,2020051023,0,1
기상청,김포,2020051023, ,999
기상청,지월,2020051023,0,1
기상청,보개,2020051023,0,1
기상청,하남,2020051023,0,0.5
기상청,의왕,2020051023,0,1.5
기상청,남촌,2020051023,0,0.5
기상청,북내,2020051023,0,1
기상청,산북,2020051023,0,1
기상청,옥천,2020051023,0,1
기상청,주교,2020051023,0,0.5
기상청,오남,2020051023,0,0.5
기상청,신북,2020051023,0,1.5
기상청,소하,2020051023,0,0.5
기상청,하봉암,2020051023,0,1
기상청,읍내,2020051023,0,0.5
기상청,연천,2020051023,0,2
기상청,춘궁,2020051023,0,1
기상청,퇴촌,2020051023,0,1
기상청,오포,2020051023,0,1
기상청,실촌,2020051023,0,0.5
기상청,마장,2020051023,0,1.5
기상청,모가,2020051023,0,1
기상청,흥천,2020051023,0,1
기상청,점동,2020051023,0,1.5
기상청,가남,2020051023,0,1.5
기상청,금사,2020051023,0,1
기상청,양성,2020051023,0,1
기상청,서운,2020051023,0,0.5
기상청,일죽,2020051023,0,1
기상청,고삼,2020051023,0,1
기상청,송탄,2020051023,0,0.5
기상청,포승,2020051023,0,0.5
기상청,가산,2020051023,0,1.5
기상청,영북,2020051023,0,2
기상청,관인,2020051023,0,0.5
기상청,화현,2020051023,0,1
기상청,상패,2020051023, ,999
기상청,왕징,2020051023,0,1.5
기상청,장남,2020051023,0,1.5
기상청,미산,2020051023,0,1
기상청,탄현,2020051023,0,1
기상청,광탄,2020051023,0,1
기상청,진동,2020051023,0,1
기상청,창현,2020051023, ,999
기상청,신천,2020051023,0,0.5
기상청,외서,2020051023,0,1.5
기상청,대곶,2020051023,0,0.5
기상청,송산,2020051023,0,0.5
기상청,서신,2020051023,0,0
기상청,초성리,2020051023,0,1
기상청,군남,2020051023,0,1
기상청,학온동,2020051023,0,0
기상청,세종고운,2020051023,0,1
기상청,하개정,2020051023,0,1
기상청,세종금남,2020051023,0,0
기상청,삽당령,2020051023,0,0
기상청,구룡령,2020051023,0,0
기상청,중면,2020051023,0,1
기상청,양도,2020051023,0,0.5
기상청,대연평,2020051023,0,0
기상청,교동,2020051023,0,0
기상청,도라산,2020051023,0,0.5
기상청,포천,2020051023,0,1
기상청,가평조종,2020051023,0,1
기상청,금촌,2020051023,0,1
기상청,창수,2020051023,0,1
기상청,왕산,2020051023,0,0.5
기상청,관악,2020051023,0,1
기상청,영등포,2020051023,0,0.5
기상청,공촌동,2020051023,0,1
기상청,인천연수,2020051023,0,1
기상청,덕적도,2020051023,0,0
기상청,대부도,2020051023,0,0
기상청,운평,2020051023,0,0
기상청,안성,2020051023,0,0.5
기상청,간성,2020051023,0,1
기상청,해안,2020051023,0,3.5
기상청,사내,2020051023,0,0
기상청,설악동,2020051023,0,0
기상청,강현,2020051023,0,0
기상청,화촌,2020051023,0,0.5
기상청,주문진,2020051023,0,0
기상청,경포대,2020051023,0,0
기상청,봉평,2020051023,0,1
기상청,평창,2020051023,0,0
기상청,신동,2020051023,0,0.5
기상청,원덕,2020051023,0,0
기상청,태하,2020051023,0,0
기상청,가평북면,2020051023,0,0
기상청,의정부,2020051023,0,1
기상청,신둔,2020051023,0,1
기상청,장호원,2020051023,0,1
기상청,서석,2020051023,0,0.5
기상청,횡성,2020051023,0,1
기상청,임계,2020051023,0,0.5
기상청,신서,2020051023,0,0
기상청,포천이동,2020051023,0,1
기상청,고양,2020051023,0,1
기상청,남양주,2020051023,0,1
기상청,청평,2020051023,0,2
기상청,영종도,2020051023,0,0.5
기상청,전곡항,2020051023,0,0.5
기상청,안산,2020051023,0,0
기상청,경기광주,2020051023,0,1.5
기상청,양동,2020051023,0,2
기상청,여주,2020051023,0,2
기상청,용인,2020051023,0,1
기상청,오산,2020051023,0,0
기상청,평택,2020051023,0,0.5
기상청,김화,2020051023,0,1.5
기상청,대진,2020051023,0,0
기상청,미시령,2020051023,0,0
기상청,화천,2020051023,0,1
기상청,양구,2020051023,0,0.5
기상청,기린,2020051023,0,0.5
기상청,팔봉,2020051023,0,0.5
기상청,내면,2020051023,0,1.5
기상청,진부,2020051023,0,0.5
기상청,청일,2020051023,0,3
기상청,주천,2020051023,0,0
기상청,북평,2020051023,0,0
기상청,시흥,2020051023,0,1
기상청,연곡,2020051023,0,0
기상청,적성,2020051023,0,0
기상청,일동,2020051023,0,2.5
기상청,구리,2020051023,0,0.5
기상청,금곡,2020051023,0,0.5
기상청,화성,2020051023,0,0
기상청,성남,2020051023,0,0.5
기상청,청운,2020051023,0,1
기상청,대신,2020051023,0,2.5
기상청,용인이동,2020051023,0,1
기상청,백암,2020051023,0,1
기상청,장봉도,2020051023,0,0
기상청,호도,2020051023,0,0
기상청,하장,2020051023,0,1
기상청,옥계,2020051023,0,0
기상청,상동,2020051023,0,0.7
기상청,신림,2020051023,0,0.5
기상청,안흥,2020051023,0,2.5
기상청,신남,2020051023,0,0.5
기상청,북산,2020051023,0,0
기상청,방산,2020051023,0,1.5
기상청,남산,2020051023,0,0.5
기상청,능곡,2020051023,0,1
기상청,과천,2020051023,0,1.5
기상청,치악산,2020051023,0,2.5
기상청,부론,2020051023,0,1.5
기상청,양양영덕,2020051023,0,0.5
기상청,서화,2020051023,0,0.5
기상청,진부령,2020051023,0,0.2
기상청,오색,2020051023,0,0
기상청,대화,2020051023,0,1
기상청,양주,2020051023,0,1
기상청,광릉,2020051023,0,1
기상청,금왕,2020051023,0,1.5
기상청,단양,2020051023,0,1
기상청,진천,2020051023,0,0.5
기상청,괴산,2020051023,0,1.5
기상청,옥천,2020051023,0,0
기상청,영동,2020051023,0,0
기상청,대산,2020051023,0,0
기상청,근흥,2020051023,0,0.5
기상청,홍북,2020051023,0,1.5
기상청,삽시도,2020051023,0,0
기상청,홍성,2020051023,0,1
기상청,세종연서,2020051023,0,0.5
기상청,공주,2020051023,0,0.5
기상청,서천,2020051023,0,1
기상청,논산,2020051023,0,1.5
기상청,당진,2020051023,0,0.5
기상청,성거,2020051023,0,1.5
기상청,청양,2020051023,0,1
기상청,음성,2020051023,0,2
기상청,엄정,2020051023,0,1.5
기상청,수산,2020051023,0,2
기상청,수안보,2020051023,0,1.5
기상청,증평,2020051023,0,1
기상청,상당,2020051023,0,2
기상청,속리산,2020051023,0,2
기상청,청산,2020051023,0,0.5
기상청,태안,2020051023,0,1
기상청,예산,2020051023,0,0
기상청,세종전의,2020051023,0,0.5
기상청,노은,2020051023,0,1
기상청,송도,2020051023,0,0
기상청,유구,2020051023,0,0.5
기상청,정안,2020051023,0,1.5
기상청,아산,2020051023,0,0.5
기상청,양화,2020051023,0,2.5
기상청,계룡,2020051023,0,2
기상청,신평,2020051023,0,0.5
기상청,영춘,2020051023,0,0.5
기상청,덕산,2020051023,0,1.5
기상청,청천,2020051023,0,1
기상청,대청,2020051023,0,0.5
기상청,문화,2020051023,0,0.5
기상청,세천,2020051023,0,0.5
기상청,연무,2020051023,0,1
기상청,서부,2020051023,0,2
기상청,춘장대,2020051023,0,0.5
기상청,가곡,2020051023,0,0
기상청,장동,2020051023,0,0.5
기상청,부평,2020051023,0,1
기상청,양지,2020051023,0,0.5
기상청,외촌,2020051023,0,0.5
기상청,청산,2020051023,0,1
기상청,자월도,2020051023,0,0.5
기상청,소청도,2020051023,0,0
기상청,볼음도,2020051023,0,0.5
기상청,대천항,2020051023,0,0.5
기상청,만리포,2020051023,0,0.5
기상청,계룡산,2020051023,0,1.5
기상청,면온,2020051023,0,2.5
기상청,현내,2020051023,0,0.5
기상청,승봉도,2020051023,0,0.5
기상청,목덕도,2020051023,0,0.5
기상청,영흥도,2020051023,0,0
기상청,무의도,2020051023,0,0.5
기상청,안도,2020051023,0,0
기상청,옹도,2020051023,0,0.5
기상청,외연도,2020051023,0,0
기상청,양양,2020051023,0,0
기상청,청호,2020051023,0,0
기상청,상하,2020051023,0,1.5
기상청,진영,2020051023,0,0
기상청,사북,2020051023,0,1.5
기상청,남이섬,2020051023,0,0
기상청,위성센터,2020051023,0,1
기상청,평화,2020051023,0,1.5
기상청,원동,2020051023,0,2.5
기상청,임남,2020051023,0,3.5
기상청,봉산,2020051023,0,1
기상청,풍산,2020051023,0,0
기상청,정산,2020051023,0,2.5
기상청,백학,2020051023,0,1.5
기상청,오창,2020051023,0,1.5
기상청,원효봉,2020051023,0,2.5
기상청,광덕산,2020051023,0,2
기상청,신기,2020051023,0,0
기상청,서거차도,2020051023,0,0
기상청,해제,2020051023,0,0
기상청,무안,2020051023,0,0.5
기상청,어청도,2020051023,0,0
기상청,무주,2020051023,0,0
기상청,익산,2020051023,0,1.1
기상청,진안,2020051023,0,0.5
기상청,변산,2020051023,0,0.5
기상청,담양,2020051023,0,1.5
기상청,지도,2020051023,0,1
기상청,광산,2020051023,0,0.5
기상청,구례,2020051023,0,0
기상청,나주,2020051023,0,1
기상청,이양,2020051023,0,0.5
기상청,순천시,2020051023,0,0
기상청,광양읍,2020051023,0,0
기상청,자은도,2020051023,0,1
기상청,하의도,2020051023,0,0
기상청,의신,2020051023,0,0.5
기상청,상조도,2020051023,0,0
기상청,선유도,2020051023,0,0.5
기상청,보길도,2020051023,0,0
기상청,금일,2020051023,0,0
기상청,조선대,2020051023,0,1
기상청,거문도,2020051023,0,0
기상청,추자도,2020051023,0,0
기상청,우도,2020051023,0,0
기상청,마라도,2020051023,0,0
기상청,유수암,2020051023,0,0
기상청,장성,2020051023,0,1
기상청,영암,2020051023,0,1
기상청,보성,2020051023,0,0
기상청,함라,2020051023,0,3.5
기상청,완주,2020051023,0,1.9
기상청,덕유산,2020051023,0,0
기상청,진봉,2020051023,0,1
기상청,김제,2020051023,0,1
기상청,줄포,2020051023,0,1.5
기상청,심원,2020051023,0,2
기상청,화순,2020051023,0,1
기상청,운남,2020051023,0,0.5
기상청,비금,2020051023,0,0.5
기상청,화원,2020051023,0,0.5
기상청,성전,2020051023,0,0.5
기상청,땅끝,2020051023,0,0
기상청,청산도,2020051023,0,0
기상청,벌교,2020051023,0,0
기상청,도양,2020051023,0,0
기상청,백야,2020051023,0,0
기상청,선흘,2020051023,0,0
기상청,서광,2020051023,0,0
기상청,어리목,2020051023,0,0
기상청,함평,2020051023,0,0.5
기상청,화순북,2020051023,0,0
기상청,위도,2020051023,0,1
기상청,주천,2020051023,0,0
기상청,동향,2020051023,0,0.5
기상청,뱀사골,2020051023,0,0
기상청,복흥,2020051023,0,1.5
기상청,태인,2020051023,0,0
기상청,강진면,2020051023,0,0.5
기상청,여산,2020051023,0,2
기상청,신덕,2020051023,0,1
기상청,복내,2020051023,0,0.5
기상청,여수산단,2020051023,0,0
기상청,포두,2020051023,0,0
기상청,곡성,2020051023,0,0
기상청,염산,2020051023,0,0
기상청,다도,2020051023,0,1
기상청,안좌,2020051023,0,0
기상청,수유,2020051023,0,0
기상청,학산,2020051023,0,1
기상청,전남도청,2020051023,0,1
기상청,월야,2020051023,0,1
기상청,현산,2020051023,0,0.5
기상청,대덕,2020051023,0,0
기상청,유치,2020051023,0,1
기상청,한림,2020051023,0,0
기상청,남원,2020051023,0,0
기상청,구좌,2020051023,0,0
기상청,성판악,2020051023,0,0
기상청,과기원,2020051023,0,0.5
기상청,시종,2020051023,0,0.5
기상청,북일,2020051023,0,0
기상청,돌산,2020051023,0,0
기상청,도화,2020051023,0,0
기상청,풍암,2020051023,0,1
기상청,압해도,2020051023,0,0
기상청,나로도,2020051023,0,0
기상청,피아골,2020051023,0,0
기상청,표선면,2020051023,0,0
기상청,모슬포,2020051023,0,0
기상청,황전,2020051023,0,0
기상청,옥과,2020051023,0,0.5
기상청,초도,2020051023,0,0
기상청,하태도,2020051023,0,0
기상청,홍도,2020051023,0,0
기상청,낙월도,2020051023,0,0.5
기상청,후포,2020051023,0,0
기상청,영양,2020051023,0,0
기상청,온정,2020051023,0,0
기상청,옥산,2020051023,0,0.5
기상청,청하,2020051023,0,0
기상청,죽장,2020051023,0,264.4
기상청,선산,2020051023,0,0
기상청,의흥,2020051023,0,0.5
기상청,호미곶,2020051023,0,0
기상청,대덕,2020051023,0,0
기상청,성주,2020051023,0,0
기상청,황성,2020051023,0,318.3
기상청,고령,2020051023,0,0
기상청,청도,2020051023,0,0
기상청,부석,2020051023,0,0
기상청,예천,2020051023,0,0
기상청,구룡포,2020051023,0,0
기상청,수비,2020051023,0,0.5
기상청,마성,2020051023,0,0
기상청,예안,2020051023,0,0
기상청,하회,2020051023,0,0
기상청,공성,2020051023,0,0
기상청,김천,2020051023,0,0
기상청,군위,2020051023,0,0
기상청,가산,2020051023,0,0
기상청,칠곡,2020051023,0,0
기상청,신령,2020051023,0,0
기상청,경산,2020051023,0,0
기상청,달성,2020051023,0,0
기상청,외동,2020051023,0,375.4
기상청,기계,2020051023,0,290.9
기상청,석포,2020051023,0,0
기상청,안계,2020051023,0,0
기상청,은척,2020051023,0,0.5
기상청,화서,2020051023,0,1.5
기상청,현서,2020051023,0,1
기상청,이산,2020051023,0,0
기상청,동로,2020051023,0,0.5
기상청,길안,2020051023,0,0
기상청,하양,2020051023,0,0
기상청,화북,2020051023,0,0
기상청,산내,2020051023,0,256.9
기상청,울진서,2020051023,0,0
기상청,영덕읍,2020051023,0,0
기상청,수성,2020051023,0,0
기상청,서구,2020051023,0,0
기상청,소보,2020051023,0,0
기상청,금천,2020051023,0,0
기상청,지보,2020051023,0,0
기상청,감포,2020051023,0,295.3
기상청,소곡,2020051023,0,0
기상청,죽변,2020051023,0,0
기상청,팔공산,2020051023,0,0
기상청,삼동,2020051023,0,0
기상청,가파도,2020051023,0,0
기상청,백운산,2020051023,0,0
기상청,완도읍,2020051023,0,0
기상청,지산,2020051023,0,0
기상청,토함산,2020051023,0,341.1
기상청,완산,2020051023,0,0.5
기상청,진달래밭,2020051023,0,0
기상청,윗세오름,2020051023,0,0
기상청,지리산,2020051023,0,0
기상청,백운산,2020051023,0,2
기상청,동송,2020051023,0,1
기상청,설악산,2020051023,0,0.5
기상청,삼척,2020051023,0,0
기상청,문막,2020051023,0,0
기상청,도계,2020051023,0,0
기상청,스키점프,2020051023,0,0.5
기상청,새만금,2020051023,0,0.5
기상청,상무대,2020051023,0,1.5
기상청,기상(연),2020051023,0,0
기상청,태풍센터,2020051023,0,0
기상청,군산산단,2020051023,0,0.5
기상청,청남대,2020051023,0,0.5
기상청,현충원,2020051023,0,0.5
기상청,두서,2020051023,0,0
기상청,울기,2020051023,0,0
기상청,시천,2020051023,0,0
기상청,도천,2020051023,0,0
기상청,양산상북,2020051023,0,0
기상청,화개,2020051023,0,0
기상청,삼천포,2020051023,0,0
기상청,진해,2020051023,0,0
기상청,서이말,2020051023,0,0
기상청,영도,2020051023,0,0
기상청,매물도,2020051023,0,0
